"Item Type","Product ID","Product Type","Product SKU","Bin Picking Number","GPS Global Trade Item Number","GPS Manufacturer Part Number","GPS Custom Item","GPS Gender","GPS Age Group","GPS Color","GPS Size","GPS Material","GPS Pattern","GPS Item Group ID","GPS Category","GPS Enabled","Name","Product URL","Redirect Old URL?","Brand","Option Set","Option Set Align","Brand + Name","Description","Price","Cost Price","Retail Price","Sale Price","Calculated Price","Fixed Shipping Price","Free Shipping","Warranty","Weight","Width","Height","Depth","Allow Purchases","Product Visible","Product Not Visible","Product Availability","Product Inventoried","Track Inventory","Stock Level","Low Stock Level","Date Added","Date Modified","Category String","Category Details","Product Files","Product Images","Event Date Required","Event Date Name","Event Date Is Limited","Event Date Start Date","Event Date End Date","Search Keywords","Page Title","Meta Keywords","Meta Description","MYOB Asset Acct","MYOB Income Acct","MYOB Expense Acct","Product Condition","Sort Order","Product Tax Class","Avalara Product Tax Code","Product UPC/EAN","Product Custom Fields","Stop Processing Rules"
"  Rule",628,,,,,,,,,,,,,,,,"[RB]Colours=Purple",,,,,,,,,,,,,,,,,,,,1,"Y",,,,,,,,,,,,"Product Image ID: , Product Image File: , Product Image Path: 628_source_1421967617.jpg, Product Image URL: http://cdn3.bigcommerce.com/s-aq6l83/product_images/attribute_rule_images/628_source_1421967617.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: ",,,,,,,,,,,,,,,,,,,0
"  Rule",627,,,,,,,,,,,,,,,,"[RB]Colours=Mint",,,,,,,,,,,,,,,,,,,,1,"Y",,,,,,,,,,,,"Product Image ID: , Product Image File: , Product Image Path: 627_source_1421967166.jpg, Product Image URL: http://cdn3.bigcommerce.com/s-aq6l83/product_images/attribute_rule_images/627_source_1421967166.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: ",,,,,,,,,,,,,,,,,,,0
"Product",332,"P","LC-Note4-Rich-Diary",,,,,,,,,,,,,0,"Galaxy Note 4 - Rich Diary","/galaxy-note-4-rich-diary/",,,"Colours - Phone Cases","Right"," Galaxy Note 4 - Rich Diary","<p><strong>Features :</strong></p> <p style=""padding-left: 30px;"">- TPU case inside gives you durability and excellent protection of your mobile phone.<br />- You can talk through front speaker cut out with the cover closed.<br />- The stitchs inside cover provides you with more durability and the iron made button adds to more luxury.<br />- Double inside card slot pocket &amp; vertical cash sleeve gives you storage function to carry your ID or credit card conveniently.<br />- Precise cut-outs and manufacturing to gives you full access to all control buttons, ports and camera.</p>",30,0,0,0,30,0,0,,100,0,0,0,1,0,1,,1,"by option",500,50,01/23/15,12/26/15,"PHONE CASES;PHONE CASES/Samsung;PHONE CASES/Samsung/Galaxy Note 4","Category ID: 219, Category Name: PHONE CASES, Category Path: PHONE CASES|Category ID: 221, Category Name: Samsung, Category Path: PHONE CASES/Samsung|Category ID: 243, Category Name: Galaxy Note 4, Category Path: PHONE CASES/Samsung/Galaxy Note 4",,"Product Image ID: 3296, Product Image File: LC_N910_Note4_Rich_Diary_BK_04__69166.jpg, Product Image Path: c/673/LC_N910_Note4_Rich_Diary_BK_04__69166.jpg, Product Image URL: http://www.happytel.com/product_images/c/673/LC_N910_Note4_Rich_Diary_BK_04__69166.jpg, Product Image Description: Note 4 Case - Rich Diary Case Black, Product Image Is Thumbnail: 0, Product Image Index: 0|Product Image ID: 3297, Product Image File: LC_N910_Note4_Rich_Diary_GD_02__65346.jpg, Product Image Path: v/404/LC_N910_Note4_Rich_Diary_GD_02__65346.jpg, Product Image URL: http://www.happytel.com/product_images/v/404/LC_N910_Note4_Rich_Diary_GD_02__65346.jpg, Product Image Description: Note 4 Case - Rich Diary Case Gold, Product Image Is Thumbnail: 0, Product Image Index: 2|Product Image ID: 3298, Product Image File: LC_N910_Note4_Rich_Diary_HPK_01__01578.jpg, Product Image Path: k/992/LC_N910_Note4_Rich_Diary_HPK_01__01578.jpg, Product Image URL: http://www.happytel.com/product_images/k/992/LC_N910_Note4_Rich_Diary_HPK_01__01578.jpg, Product Image Description: Note 4 Case - Rich Diary Case Hot Pink, Product Image Is Thumbnail: 0, Product Image Index: 3|Product Image ID: 3301, Product Image File: LC_N910_Note4_Rich_Diary_HPK_07__59972.jpg, Product Image Path: b/144/LC_N910_Note4_Rich_Diary_HPK_07__59972.jpg, Product Image URL: http://www.happytel.com/product_images/b/144/LC_N910_Note4_Rich_Diary_HPK_07__59972.jpg, Product Image Description: Note 4 Case - Rich Diary Case Hot Pink, Product Image Is Thumbnail: 0, Product Image Index: 4|Product Image ID: 3302, Product Image File: LC_N910_Note4_Rich_Diary_GD_05__85135.jpg, Product Image Path: c/795/LC_N910_Note4_Rich_Diary_GD_05__85135.jpg, Product Image URL: http://www.happytel.com/product_images/c/795/LC_N910_Note4_Rich_Diary_GD_05__85135.jpg, Product Image Description: Note 4 Case - Rich Diary Case Gold, Product Image Is Thumbnail: 0, Product Image Index: 1|Product Image ID: 3303, Product Image File: LC_N910_Note4_Rich_Diary_01__36892.jpg, Product Image Path: i/541/LC_N910_Note4_Rich_Diary_01__36892.jpg, Product Image URL: http://www.happytel.com/product_images/i/541/LC_N910_Note4_Rich_Diary_01__36892.jpg, Product Image Description: Note 4 Case - Rich Diary Case , Product Image Is Thumbnail: 0, Product Image Index: 7|Product Image ID: 3304, Product Image File: LC_N910_Note4_Rich_Diary_PUR_02__98015.jpg, Product Image Path: g/590/LC_N910_Note4_Rich_Diary_PUR_02__98015.jpg, Product Image URL: http://www.happytel.com/product_images/g/590/LC_N910_Note4_Rich_Diary_PUR_02__98015.jpg, Product Image Description: Note 4 Case - Rich Diary Case Purple, Product Image Is Thumbnail: 0, Product Image Index: 6|Product Image ID: 3299, Product Image File: LC_N910_Note4_Rich_Diary_MINT_02__31061.jpg, Product Image Path: r/177/LC_N910_Note4_Rich_Diary_MINT_02__31061.jpg, Product Image URL: http://www.happytel.com/product_images/r/177/LC_N910_Note4_Rich_Diary_MINT_02__31061.jpg, Product Image Description: Note 4 Case - Rich Diary Case Mint, Product Image Is Thumbnail: 1, Product Image Index: 5",0,"Delivery Date",0,0,0,,,,,,,,"New",0,"Default Tax Class",,,,0
"  SKU",2363,,"S99057735",,,,,,,,,,,,,,"[RB]Colours=Black",,,,,,,,,0,,,,,,,,,,,,,,,,,100,10,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",2364,,"S99057755",,,,,,,,,,,,,,"[RB]Colours=Gold",,,,,,,,,0,,,,,,,,,,,,,,,,,100,10,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",2365,,"S99057740",,,,,,,,,,,,,,"[RB]Colours=Hot Pink",,,,,,,,,0,,,,,,,,,,,,,,,,,100,10,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",2366,,"S99057750",,,,,,,,,,,,,,"[RB]Colours=Mint",,,,,,,,,0,,,,,,,,,,,,,,,,,100,10,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",2367,,"S99057745",,,,,,,,,,,,,,"[RB]Colours=Purple",,,,,,,,,0,,,,,,,,,,,,,,,,,100,10,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",635,,,,,,,,,,,,,,,,"[RB]Colours=Blue,Colours=Red,Colours=Navy,Colours=Yellow,Colours=Pink,Colours=Green,Colours=White,Colours=Silver,Colours=Orange,Colours=Brown,Colours=Teal",,,,,,,,,,,,,,,,,,,,0,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"  Rule",636,,,,,,,,,,,,,,,,"[RB]Colours=Black",,,,,,,,,,,,,,,,,,,,1,"Y",,,,,,,,,,,,"Product Image ID: , Product Image File: , Product Image Path: 636_source_1421968191.jpg, Product Image URL: http://cdn3.bigcommerce.com/s-aq6l83/product_images/attribute_rule_images/636_source_1421968191.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: ",,,,,,,,,,,,,,,,,,,0
"  Rule",637,,,,,,,,,,,,,,,,"[RB]Colours=Gold",,,,,,,,,,,,,,,,,,,,1,"Y",,,,,,,,,,,,"Product Image ID: , Product Image File: , Product Image Path: 637_source_1421968200.jpg, Product Image URL: http://cdn3.bigcommerce.com/s-aq6l83/product_images/attribute_rule_images/637_source_1421968200.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: ",,,,,,,,,,,,,,,,,,,0
"  Rule",638,,,,,,,,,,,,,,,,"[RB]Colours=Hot Pink",,,,,,,,,,,,,,,,,,,,1,"Y",,,,,,,,,,,,"Product Image ID: , Product Image File: , Product Image Path: 638_source_1421968217.jpg, Product Image URL: http://cdn3.bigcommerce.com/s-aq6l83/product_images/attribute_rule_images/638_source_1421968217.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: ",,,,,,,,,,,,,,,,,,,0
"  Rule",640,,,,,,,,,,,,,,,,"[RB]Colours=Purple",,,,,,,,,,,,,,,,,,,,1,"Y",,,,,,,,,,,,"Product Image ID: , Product Image File: , Product Image Path: 640_source_1421968900.jpg, Product Image URL: http://cdn3.bigcommerce.com/s-aq6l83/product_images/attribute_rule_images/640_source_1421968900.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: ",,,,,,,,,,,,,,,,,,,0
"  Rule",639,,,,,,,,,,,,,,,,"[RB]Colours=Mint",,,,,,,,,,,,,,,,,,,,1,"Y",,,,,,,,,,,,"Product Image ID: , Product Image File: , Product Image Path: 639_source_1421968237.jpg, Product Image URL: http://cdn3.bigcommerce.com/s-aq6l83/product_images/attribute_rule_images/639_source_1421968237.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: ",,,,,,,,,,,,,,,,,,,0
"Product",333,"P","HC-I9500-EUREKA",,,,,,,,,,,,,0,"Galaxy S4 - Eureka","/galaxy-s4-eureka/",,,"Colours - Galaxy S5 Cases Covers - Hard Case Eureka","Right"," Galaxy S4 - Eureka","<p><strong>Key Features</strong></p> <ul> <li>Tough TPU and hard-plastic protective construction.</li> <li>An accurate and snug fit that protects&nbsp;the mobiles against shock and accidental dropping.</li> <li>Holds up to three credit cards in hidden compartment.</li> <li>Supplied with an optional mirror for back compartment.</li> <li>Inbuilt stand for typing and hands-free viewing.</li> <li>All controls, connection ports and functions of the&nbsp;mobiles are accessible when case fitted.</li> <li>Available in multiple colors with interchangeable coloured backs</li> </ul> <p><span>To purchase a different colour of back cover, email us :&nbsp;</span><a href=""mailto:sales@myhappytel.com.au?Subject=Inquiry%20for%20a%20Back%20Cover%20of%20Eureka%20Hard%20Case-MyHappytel"" target=""_top"">sales@myhappytel.com.au</a><br /><br /></p>",20,0,39,0,20,0,0,,10,0,0,0,1,1,0,,1,"by option",200,20,01/29/15,01/13/16,"Sale;Sale/Samsung/Galaxy S4 Cases;Sale/Samsung;PHONE CASES;PHONE CASES/Samsung;PHONE CASES/Samsung/Galaxy S4","Category ID: 15, Category Name: Sale, Category Path: Sale|Category ID: 89, Category Name: Galaxy S4 Cases, Category Path: Sale/Samsung/Galaxy S4 Cases|Category ID: 116, Category Name: Samsung, Category Path: Sale/Samsung|Category ID: 219, Category Name: PHONE CASES, Category Path: PHONE CASES|Category ID: 221, Category Name: Samsung, Category Path: PHONE CASES/Samsung|Category ID: 240, Category Name: Galaxy S4, Category Path: PHONE CASES/Samsung/Galaxy S4",,"Product Image ID: 3323, Product Image File: HC_I9500_EUREKA_SIL_02__77138.jpg, Product Image Path: c/375/HC_I9500_EUREKA_SIL_02__77138.jpg, Product Image URL: http://www.happytel.com/product_images/c/375/HC_I9500_EUREKA_SIL_02__77138.jpg, Product Image Description: Galaxy S4 Cases Covers - Hard Case Eureka , Product Image Is Thumbnail: 0, Product Image Index: 2|Product Image ID: 3324, Product Image File: HC_I9500_EUREKA_GD_01__72102.jpg, Product Image Path: h/584/HC_I9500_EUREKA_GD_01__72102.jpg, Product Image URL: http://www.happytel.com/product_images/h/584/HC_I9500_EUREKA_GD_01__72102.jpg, Product Image Description: Galaxy S4 Cases Covers - Hard Case Eureka , Product Image Is Thumbnail: 0, Product Image Index: 0|Product Image ID: 3325, Product Image File: HC_I9500_EUREKA_GD_02__82175.jpg, Product Image Path: j/109/HC_I9500_EUREKA_GD_02__82175.jpg, Product Image URL: http://www.happytel.com/product_images/j/109/HC_I9500_EUREKA_GD_02__82175.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 1|Product Image ID: 3322, Product Image File: HC_I9500_EUREKA_SIL_01__53625.jpg, Product Image Path: t/814/HC_I9500_EUREKA_SIL_01__53625.jpg, Product Image URL: http://www.happytel.com/product_images/t/814/HC_I9500_EUREKA_SIL_01__53625.jpg, Product Image Description: Galaxy S4 Cases Covers - Hard Case Eureka , Product Image Is Thumbnail: 1, Product Image Index: 3",0,"Delivery Date",0,0,0,,,,,,,,"New",0,"Default Tax Class",,,,0
"  SKU",2375,,"HC-I9500-EUREKA-SIL",,,,,,,,,,,,,,"[CS]Colours=Metal Slate:#0f0d1f",,,,,,,,,0,,,,,,,,,,,,,,,,,100,10,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",2376,,"HC-I9500-EUREKA-GD",,,,,,,,,,,,,,"[CS]Colours=Gold:#d6cc9a",,,,,,,,,0,,,,,,,,,,,,,,,,,100,10,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",648,,,,,,,,,,,,,,,,"[CS]Colours=Metal Slate:#0f0d1f",,,,,,,,,,,,,,,,,,,,1,"Y",,,,,,,,,,,,"Product Image ID: , Product Image File: , Product Image Path: 648_source_1422482721.jpg, Product Image URL: http://cdn3.bigcommerce.com/s-aq6l83/product_images/attribute_rule_images/648_source_1422482721.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: ",,,,,,,,,,,,,,,,,,,0
"  Rule",649,,,,,,,,,,,,,,,,"[CS]Colours=Gold:#d6cc9a",,,,,,,,,,,,,,,,,,,,1,"Y",,,,,,,,,,,,"Product Image ID: , Product Image File: , Product Image Path: 649_source_1422482736.jpg, Product Image URL: http://cdn3.bigcommerce.com/s-aq6l83/product_images/attribute_rule_images/649_source_1422482736.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: ",,,,,,,,,,,,,,,,,,,0
"  Rule",650,,,,,,,,,,,,,,,,"[CS]Colours=Blue:#2be3e3,Colours=Pink:#de3cde,Colours=Blue / Grey:#2be3e3|#cccccc",,,,,,,,,,,,,,,,,,,,0,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"Product",334,"P","HC-iP6-EUREKA",,,,,,,,,,,,,0,"iPhone 6 - Eureka Case","/iphone-6-eureka-case/",,,"Colours - Galaxy S5 Cases Covers - Hard Case Eureka","Right"," iPhone 6 - Eureka Case","<p>The ""Eureka"" case offers a tough plastic TPU technology that protects your phone from shock and everyday wear and tear.&nbsp;The back cover turns into a built-in stand for hands-free viewing and&nbsp;comes with a hidden compartment that conveniently stores your cards. With a range of colours to choose from, this case boasts a compact design, packed with features that will simplify your life.</p> <ul> <li>Tough TPU and hard-plastic protective construction.</li> <li>An accurate and snug fit that protects&nbsp;the mobiles against shock and accidental dropping.</li> <li>Holds up to three credit cards in hidden compartment.</li> <li>Supplied with an optional mirror for back compartment.</li> <li>Inbuilt stand for typing and hands-free viewing.</li> <li>All controls, connection ports and functions of the&nbsp;mobiles are accessible when case fitted.</li> <li>Available in multiple colors with interchangeable coloured backs</li> </ul> <p>&nbsp;</p>",20,0,39,0,20,0,0,,10,0,0,0,1,1,0,,1,"by option",395,40,01/29/15,01/13/16,"Sale;Sale/Apple;Sale/Apple/iPhone 6^6 Plus;PHONE CASES;PHONE CASES/iPhone;PHONE CASES/iPhone/iPhone 6 ^ 6S","Category ID: 15, Category Name: Sale, Category Path: Sale|Category ID: 115, Category Name: Apple, Category Path: Sale/Apple|Category ID: 164, Category Name: iPhone 6/6 Plus, Category Path: Sale/Apple/iPhone 6^6 Plus|Category ID: 219, Category Name: PHONE CASES, Category Path: PHONE CASES|Category ID: 220, Category Name: iPhone, Category Path: PHONE CASES/iPhone|Category ID: 230, Category Name: iPhone 6 / 6S, Category Path: PHONE CASES/iPhone/iPhone 6 ^ 6S",,"Product Image ID: 3337, Product Image File: HC_iPhone6_Eureka_EMGY_01__28916.jpg, Product Image Path: n/236/HC_iPhone6_Eureka_EMGY_01__28916.jpg, Product Image URL: http://www.happytel.com/product_images/n/236/HC_iPhone6_Eureka_EMGY_01__28916.jpg, Product Image Description: iPhone 6 Cases Covers - Hard Case Eureka, Product Image Is Thumbnail: 0, Product Image Index: 0|Product Image ID: 3338, Product Image File: HC_iPhone6_Eureka_DSIL_01__56319.jpg, Product Image Path: w/799/HC_iPhone6_Eureka_DSIL_01__56319.jpg, Product Image URL: http://www.happytel.com/product_images/w/799/HC_iPhone6_Eureka_DSIL_01__56319.jpg, Product Image Description: iPhone 6 Cases Covers - Hard Case Eureka, Product Image Is Thumbnail: 0, Product Image Index: 2|Product Image ID: 3339, Product Image File: HC_iPhone6_Eureka_DSIL_04__93670.jpg, Product Image Path: f/936/HC_iPhone6_Eureka_DSIL_04__93670.jpg, Product Image URL: http://www.happytel.com/product_images/f/936/HC_iPhone6_Eureka_DSIL_04__93670.jpg, Product Image Description: iPhone 6 Cases Covers - Hard Case Eureka, Product Image Is Thumbnail: 0, Product Image Index: 3|Product Image ID: 3340, Product Image File: HC_iPhone6_Eureka_DSIL_05__12424.jpg, Product Image Path: h/014/HC_iPhone6_Eureka_DSIL_05__12424.jpg, Product Image URL: http://www.happytel.com/product_images/h/014/HC_iPhone6_Eureka_DSIL_05__12424.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 4|Product Image ID: 3341, Product Image File: HC_iPhone6_Eureka_DSIL_02__78845.jpg, Product Image Path: r/538/HC_iPhone6_Eureka_DSIL_02__78845.jpg, Product Image URL: http://www.happytel.com/product_images/r/538/HC_iPhone6_Eureka_DSIL_02__78845.jpg, Product Image Description: iPhone 6 Cases Covers - Hard Case Eureka, Product Image Is Thumbnail: 0, Product Image Index: 5|Product Image ID: 3342, Product Image File: HC_iPhone6_Eureka_DSIL_03__26919.jpg, Product Image Path: u/725/HC_iPhone6_Eureka_DSIL_03__26919.jpg, Product Image URL: http://www.happytel.com/product_images/u/725/HC_iPhone6_Eureka_DSIL_03__26919.jpg, Product Image Description: iPhone 6 Cases Covers - Hard Case Eureka, Product Image Is Thumbnail: 0, Product Image Index: 1|Product Image ID: 3344, Product Image File: HC_iPhone6_Eureka_HPK_01__43972.jpg, Product Image Path: k/130/HC_iPhone6_Eureka_HPK_01__43972.jpg, Product Image URL: http://www.happytel.com/product_images/k/130/HC_iPhone6_Eureka_HPK_01__43972.jpg, Product Image Description: iPhone 6 Cases Covers - Hard Case Eureka, Product Image Is Thumbnail: 0, Product Image Index: 7|Product Image ID: 3343, Product Image File: HC_iPhone6_Eureka_GD_01__44433.jpg, Product Image Path: v/212/HC_iPhone6_Eureka_GD_01__44433.jpg, Product Image URL: http://www.happytel.com/product_images/v/212/HC_iPhone6_Eureka_GD_01__44433.jpg, Product Image Description: iPhone 6 Cases Covers - Hard Case Eureka, Product Image Is Thumbnail: 1, Product Image Index: 6",0,"Delivery Date",0,0,0,,"Iphone 6 - Eureka Case","phone case, iphone 6, protection, plastic, convenience, simple, compact, slim, light, tough, all in one, practical","A practical, protective and precisely fitting case for iPhone 6.  Holds multiple cards in a hidden compartment, back cover transformed into a hand free stand, optional mirror",,,,"New",0,"Default Tax Class",,,"""Style=Hard Case"";Function=Multi-functional",0
"  SKU",2377,,"S99059760",,,,,,,,,,,,,,"[CS]Colours=Metal Slate:#0f0d1f",,,,,,,,,0,,,,,,,,,,,,,,,,,99,10,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",2378,,"S99059750",,,,,,,,,,,,,,"[CS]Colours=Gold:#d6cc9a",,,,,,,,,0,,,,,,,,,,,,,,,,,98,10,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",2380,,"S99059755",,,,,,,,,,,,,,"[CS]Colours=Pink:#de3cde",,,,,,,,,0,,,,,,,,,,,,,,,,,99,10,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",2381,,"S99059745",,,,,,,,,,,,,,"[CS]Colours=Blue / Grey:#2be3e3|#cccccc",,,,,,,,,0,,,,,,,,,,,,,,,,,99,10,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",656,,,,,,,,,,,,,,,,"[CS]Colours=Metal Slate:#0f0d1f",,,,,,,,,,,,,,,,,,,,1,"Y",,,,,,,,,,,,"Product Image ID: , Product Image File: , Product Image Path: 656_source_1422483124.jpg, Product Image URL: http://cdn3.bigcommerce.com/s-aq6l83/product_images/attribute_rule_images/656_source_1422483124.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: ",,,,,,,,,,,,,,,,,,,0
"  Rule",657,,,,,,,,,,,,,,,,"[CS]Colours=Gold:#d6cc9a",,,,,,,,,,,,,,,,,,,,1,"Y",,,,,,,,,,,,"Product Image ID: , Product Image File: , Product Image Path: 657_source_1422483134.jpg, Product Image URL: http://cdn3.bigcommerce.com/s-aq6l83/product_images/attribute_rule_images/657_source_1422483134.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: ",,,,,,,,,,,,,,,,,,,0
"  Rule",658,,,,,,,,,,,,,,,,"[CS]Colours=Blue / Grey:#2be3e3|#cccccc",,,,,,,,,,,,,,,,,,,,1,"Y",,,,,,,,,,,,"Product Image ID: , Product Image File: , Product Image Path: 658_source_1422483145.jpg, Product Image URL: http://cdn3.bigcommerce.com/s-aq6l83/product_images/attribute_rule_images/658_source_1422483145.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: ",,,,,,,,,,,,,,,,,,,0
